field_plot_number,date,location,transect_number,latitude,longitude,geographic_landmark,elevation,plot_radius,plot_size,site_physiography,slope,aspect,surface_geomorphology_unit,subsurface_geomorphology_unit ,macrotopography,microtopography,microrelief,water_regime,water_depth,saturated_less_than_30cm,drainage,soil_moisture,lowest_mottle_depth,low_matrix_depth,hydric_soil,water_ph,water_conductivity,soil_ph_10cm,soil_ph_30cm,soil_conductivity,site_ph,site_conductivity,site_chemistry,thaw_depth,permafrost,top_organic_layer_depth,cumulative_organic_layers,dominant_mineral_texture_top_40cm,loess_thickness,root_depth,surface_fragment_cover,frost_boils,rock_depth,cryoturbation,soil_stratigraphy,soil_sample,soil_plug_probe_max_depth,soil_sampling_method,soil_class,soil_association,vegetation_classification,ecotype_veg_structure,disturbance_classes,field_floristic_class,field_floristic_class,final_floristic_class,plot_ecotype,dominant_plants,ecotype_analysis,environmental_outliers,vegetation_outlier,geomorphology_data_review,ecotype_rare,veg_sampling_quality,ecotype_abbrev,map_ecotype_arctic_network_nps,map_ecotype_abbrev_arctic_network_nps,map_veg_arctic_network_nps,soil_landscape_description,cover_needleleaf_trees,needleleaf_tree_crown_class,cover_broadleaf_trees,broadleaf_tree_crown_class,cover_dwarf_broadleaf,dwarf_broadleaf_crown_class,Cover_dwarf_needleleaf,cover_dwarf_needleaf,cover_standing_dead_trees,cover_tall_shrubs,cover_low_shrubs,cover_dwarf_shrubs,cover_graminoids,cover_tussock,cover_forbs,cover_mosses,cover_lichens,cover_litter,cover_litter_alone,cover_bare_soil,cover_water,notes,field_notes,observer_environ_data,observer_veg_data,office_notes,data_origin
NOAT_T13_05_2005,20050729,Noatak National Preserve,T13,67.95623668,-162.491535,Kelly River moraine at Noatak River,119,10,314,lowland,12,330,Gmo,NA,"Lower slope, convex",Non-patterned,25,Saturated,-41,Yes,Somewhat poorly drained,Moist,-9999,30,Yes,-9999,-9999,6.7,5.7,160,6.7,160,c,41,Y,26,26,Loamy,0,26,0,0,26,No,Yes,No,41,Pit and plug,Goat,NA,Sloa,LS,NA,NA,Alnus crispa-Salix planifolia ssp. pulchra-Hylocomium splendens,Alnus crispa-Salix planifolia ssp. pulchra-Hylocomium splendens,LOMCLS,alncri-hylspl-betnan-vaculi-erivag,Y,no,No,Yes,No,4,Lowland Alder Tall Shrub,Lowland Organic-rich Wet Circumacidic Alder Tall Shrub,Lowland Alder Tall Shrub,Alder or Willow Tall Shrub,Lowland Organic-rich Shrub and Forests,0.1,U,0,NA,0,NA,0,NA,0,5,45,30,20,55,5,40,7,60,5,0,0,NA,NA,Erik R. Pullman,Joanna E. Roth,Changed to sloa from sloaw,"ABR Inc., Fairbanks, AK"
NOAT_T13_06_2005,20050729,Noatak National Preserve,T13,67.95608167,-162.493125,Kelly River moraine at Noatak River,114,10,314,lowland,7,25,Ell,Gmo,"Lower slope, convex",Non-patterned,15,Saturated,-50,No,Moderately well-drained,Moist,8,42,Yes,-9999,-9999,4.7,4.7,40,4.7,40,a,81,Y,9,9,Loamy,40,13,0,0,60,No,Yes,No,81,Pit and plug,Goat,NA,Sloeb,LS,A,A,Sphagnum sp.-Andromeda polifolia-Betula nana,Andromeda polifolia-Sphagnum sp.,LLMALS,betnan-leddec-vaculi-rhyrug-vacvit,N,Drainage,No,Yes,No,4,Lowland Ericaceous Shrub Bog,Lowland Acidic Ericaceous Shrub Bog,Lowland Ericaceous Shrub Bog,Ericaceous Shrub Bog,Lowland Bogs and Fens,0.1,U,0,NA,0,NA,0,NA,0,0,15,55,20,10,15,35,10,50,5,0.1,0,Paired site for NOAT_T13_05_2005,NA,Erik R. Pullman,Joanna E. Roth,Dry year,"ABR Inc., Fairbanks, AK"
NOAT_T13_07_2005,20050729,Noatak National Preserve,T13,67.95541834,-162.494745,Kelly River moraine at Noatak River,120,10,314,upland,0,Too flat to determine,Ob,Gmo,Crest,Non-patterned,25,Artificially Flooded,-9999,No,Somewhat poorly drained,Moist,-9999,-9999,No,-9999,-9999,3.9,-9999,80,3.9,80,a,30,Y,30,30,Peat,0,30,0,0,-9999,No,Yes,No,30,Plug,Ghfe,NA,Slott,LS,A,A,Eriophorum vaginatum-Ledum decumbens,Betula nana-Eriophorum vaginatum,UPMALS,vaculi-erivag-hylspl-betnan-vacvit-leddec,Y,No,No,Yes,No,4,Upland Dwarf Birch-Tussock Shrub,Upland Organic-rich Moist Acidic Dwarf Birch-Tussock Shrub,Upland Dwarf Birch-Tussock Shrub,Dwarf Birch-Tussock Shrub,Upland Loamy Wet Tussock Shrublands,0,NA,0,NA,0,NA,0,NA,0,0,5,50,25,45,5,30,5,75,20,0.1,0,NA,NA,Erik R. Pullman,Joanna E. Roth,"Assume permafrost at 30 cm, not noted in field, assume mineral within 100 cm","ABR Inc., Fairbanks, AK"
NOAT_T13_08_2005,20050729,Noatak National Preserve,T13,67.95601713,-162.4976609,Kelly River moraine at Noatak River,132,10,314,upland,0,Too flat to determine,Gmo,NA,Crest,Frost scars and boils,10,Upland,-9999,No,Moderately well-drained,Moist,28,-9999,Yes,-9999,-9999,6.9,7.1,120,6.9,120,c,-9999,Y,6,6,Rubbly,0,17,1,15,6,Yes,Yes,No,130,Pit,Gtlt,NA,Slobe,DS,A,A,Ledum decumbens-Betula nana,Betula nana-Ledum decumbens,URMCDS,vaculi-empnig-lichc-leddec-hylspl,N,Chemistry,No,Yes,No,4,Upland Birch-Ericaceous Low Shrub,Upland Moist Dwarf Birch-Ericaceous-Willow Low Shrub,Upland Birch-Ericaceous-Willow Low Shrub,Dwarf Birch-Ericaceous-Willow Low Shrub,Upland Rocky-loamy Acidic Low Shrublands,0,NA,0,NA,0,NA,0,NA,0,0,5,30,8,0,5,20,20,35,15,5,0,Large re-vegetating frost boils with interstices,Vegetation problem,Erik R. Pullman,Joanna E. Roth,Assume permafrost within 1 m due to low temperatures; dry year,"ABR Inc., Fairbanks, AK"
NOAT_T13_09_2005,20050729,Noatak National Preserve,T13,67.95422289,-162.5021593,Kelly River moraine at Noatak River,121,10,314,upland,4,200,Gmo,NA,Flat or Fluvial Related,Ice-cored mounds,18,Upland,-9999,No,Moderately well-drained,Moist,13,-9999,Yes,-9999,-9999,5.4,-9999,80,5.4,80,a,-9999,Y,13,13,Rubbly,0,26,0,0,13,No,No,No,45,Pit and plug,Golt,NA,Fnows,NF,A,A,Ledum decumben-Betula nana-Picea glauca,Picea glauca-Ledum decumbens,URMANF,picgla-hylspl-vaculi-salpul-equarv,Y,No,No,Yes,No,4,Upland White Spruce-Ericaceous Forest,Upland Rocky-loamy Moist White Spruce Forest,Upland White Spruce Forest,White Spruce Forest,Upland Rocky-loamy Circumacidic Tall Shrublands and Forests,27,D,0,NA,0,NA,0,NA,1,15,25,20,10,0,15,70,10,60,3,0,0,NA,"No soil strat, or 30 cm pH",Erik R. Pullman,Joanna E. Roth,Assume permafrost within 1 m,"ABR Inc., Fairbanks, AK"
NOAT_T15_01_2005,20050731,Noatak National Preserve,T15,67.96023532,-162.3071079,Kelly River about 5 km N of Noatak River,86,10,314,riverine,0,Too flat to determine,Fbrac,NA,"Fluvial, point bar",Riverbed cobbles or boulders,5,Upland,-100,No,Somewhat excessively drained,Moist,-9999,-9999,Yes,-9999,-9999,8.4,8.3,50,8.4,50,b,-9999,N,0,0,Bouldery,-9999,10,75,0,0,No,Yes,No,39,Pit,Eoco,NA,Stow,FM,N,N,Salix alaxensis-Aster sibiricus-Artemesia tilesii,Salix alaxensis-Aster sibiricus,RBMBFM,salala-popbal-poaalp1-hedalp-epilat,Y,No,No,Yes,No,4,Riverine Moist Willow Tall Shrub,Riverine Loamy Moist Alder or Willow Tall Shrub,Riverine Alder or Willow Tall Shrub,Alder or Willow Tall Shrub,Riverine Gravelly Barrens and Shrublands,0,NA,0,NA,3,C,0.1,U,0,0,4,0,1,0,3,0.1,0,1,-9999,0,0,NA,NA,Jennifer S. Mitchell,Patricia F. Miller,Hfds instead of Bpv?; assume no permafrost due to groundwater flow,"ABR Inc., Fairbanks, AK"
NOAT_T15_02_2005,20050731,Noatak National Preserve,T15,67.96015801,-162.3082094,Kelly River about 5 km N of Noatak River,85,10,314,riverine,0,Too flat to determine,Fboa,NA,Interfluve or Flat Bank,Non-patterned,10,Upland,-100,No,Well drained,Moist,-9999,-9999,No,-9999,-9999,8.5,8.3,40,8.5,40,b,-9999,Y,3,3,Sandy,0,22,0,0,67,No,No,No,67,Pit,Eogt,NA,Stcw,TS,A,A,Salix alaxensis-Aster sibiricus-Artemesia tilesii,Salix alaxensis-Aster sibiricus,RSMBTS,salala-plesch-rubarc1-salnip-popbal,Y,No,No,Yes,No,4,Riverine Moist Willow Tall Shrub,Riverine Loamy Moist Alder or Willow Tall Shrub,Riverine Alder or Willow Tall Shrub,Alder or Willow Tall Shrub,Riverine Gravelly Barrens and Shrublands,0,NA,0,NA,3,U,0.1,U,0,77,15,10,2,0,7,15,0,45,-9999,0,0,NA,NA,Jennifer S. Mitchell,Patricia F. Miller,Assume permafrost below 1 m due to low temperatures,"ABR Inc., Fairbanks, AK"
NOAT_T15_03_2005,20050731,Noatak National Preserve,T15,67.96050605,-162.3082637,Kelly River about 5 km N of Noatak River,82,10,314,riverine,0,Too flat to determine,Fbra,NA,"Fluvial, point bar",Riverbed cobbles or boulders,15,Upland,-100,No,Somewhat excessively drained,Moist,-9999,-9999,No,-9999,-9999,8.5,8.4,40,8.5,40,b,-9999,U,0,0,Gravelly,0,22,95,0,0,No,No,No,40,Pit,Eogt,NA,Slow,LS,A,A,Salix alaxensis-Aster sibiricus-Artemesia tilesii,Salix alaxensis-Aster sibiricus,RGMBLS,salala-popbal-shecan-astsib-astalp1,Y,No,No,Yes,No,3,Riverine Moist Willow Tall Shrub,Riverine Loamy Moist Alder or Willow Tall Shrub,Riverine Alder or Willow Tall Shrub,Alder or Willow Tall Shrub,Riverine Gravelly Barrens and Shrublands,0,NA,0,NA,10,C,0.1,NA,0,0.1,25,0,0.1,0,2,0,0,2,0.1,70,0,Plots 2 and 3 are out of successional sequence,NA,Jennifer S. Mitchell,Patricia F. Miller,Vegetation class?; assume permafrost for soil class only,"ABR Inc., Fairbanks, AK"
NOAT_T15_04_2005,20050731,Noatak National Preserve,T15,67.95979372,-162.3115999,Kelly River about 5 km N of Noatak River,85,10,314,riverine,0,Too flat to determine,Fboi,NA,Interfluve or Flat Bank,Non-patterned,0,Upland,-100,No,Moderately well-drained,Moist,-9999,-9999,Yes,-9999,-9999,8.4,8.4,100,8.4,100,b,-9999,Y,3,3,Loamy,0,23,0,0,44,No,No,No,44,Pit,Eogt,NA,Fbop,BF,A,A,Populus balsamifera-Picea glauca-Salix alaxensis,Populus balsamifera-Picea glauca-Salix alaxensis,RLMBBF,popbal-shecan-salala-hylspl-arcrub,Y,No,No,Yes,No,4,Riverine Poplar Forest,Riverine Gravelly-loamy Moist Circumalkaline Poplar Forest,Riverine Poplar Forest,Balsam Poplar Forest,Riverine Gravelly-Loamy Forests,0,NA,30,D,10,U,4,U,0,15,30,10,4,0,7,20,0.1,45,-9999,0,0,NA,NA,Jennifer S. Mitchell,Patricia F. Miller,Assume permafrost at depth due to low temperatures,"ABR Inc., Fairbanks, AK"
NOAT_T15_05_2005,20050731,Noatak National Preserve,T15,67.95891486,-162.3130358,Kelly River about 5 km N of Noatak River,78,10,314,riverine,0,Too flat to determine,Fboi,NA,Interfluve or Flat Bank,Non-patterned,35,NA,-150,No,Moderately well-drained,Moist,-9999,-9999,No,-9999,-9999,7.4,7,40,7.4,40,b,-9999,Y,5,5,Loamy,0,12,0,0,-9999,No,Yes,No,-9999,Pit,Eogt,NA,Fnows,NF,A,A,Picea glauca-Alnus crispa-Calamagrostis canadensis,Picea glauca-Salix lanata ssp. richardsonii-Moneses uniflora,RLMBNF,picgla-hylspl-salarb-equarv-arcrub,Y,No,No,Yes,No,4,Riverine White Spruce-Willow Forest,Riverine Gravelly-loamy Moist Circumalkaline White Spruce-Willow Forest,Riverine White Spruce-Willow Forest,White Spruce Forest,Riverine Gravelly-Loamy Forests,26,D,0.1,C,0,NA,0.1,U,0.1,5,30,15,0.1,0,15,85,0.1,7,2,0,0,NA,Data: fto,Jennifer S. Mitchell,Patricia F. Miller,Assume permafrost below 1 m due to low temperatures,"ABR Inc., Fairbanks, AK"
NOAT_T15_06_2005,20050731,Noatak National Preserve,T15,67.95923407,-162.312085,Kelly River about 5 km N of Noatak River,85,10,314,riverine,0,Too flat to determine,Fboi,NA,Interfluve or Flat Bank,Non-patterned,10,Upland,-150,No,Moderately well-drained,Moist,-9999,-9999,No,-9999,-9999,8.2,8.3,70,8.2,70,b,-9999,Y,5,5,Loamy,0,20,0,0,-9999,No,Yes,No,-9999,Pit,Eogt,NA,Fmosp,MF,A,A,Populus balsamifera-Picea glauca-Salix alaxensis,Populus balsamifera-Picea glauca-Salix alaxensis,RLMBMF,picgla-hylspl-popbal-hedalp-shecan,Y,No,No,Yes,No,4,Riverine White Spruce-Poplar Forest,Riverine Gravelly-loamy Moist Circumalkaline White Spruce-Poplar Forest,Riverine White Spruce-Poplar Forest,White Spruce-Balsam Poplar Forest,Riverine Gravelly-Loamy Forests,35,C,24,C,0.1,U,-9999,U,1,4,22,5,1,0,13,30,1,49,-9999,0,0,NA,NA,Jennifer S. Mitchell,Patricia F. Miller,Assume permafrost below 1 m due to low temperatures,"ABR Inc., Fairbanks, AK"
NOAT_T15_07_2005,20050731,Noatak National Preserve,T15,67.95866995,-162.3029247,Kelly River about 5 km N of Noatak River,76,10,314,riverine,0,Too flat to determine,Fboi,NA,Interfluve or Flat Bank,Non-patterned,15,Upland,-150,No,Moderately well-drained,Moist,-9999,-9999,No,-9999,-9999,8.2,7.9,40,8.2,40,b,-9999,Y,4,4,Loamy,0,12,0,0,4,No,No,No,40,Pit,Eogt,NA,Fmosp,MF,A,A,Populus balsamifera-Picea glauca-Salix alaxensis,Populus balsamifera-Picea glauca-Salix alaxensis,RLMBMF,picgla-popbal-shecan-hylspl-salnip,Y,No,No,Yes,No,4,Riverine White Spruce-Poplar Forest,Riverine Gravelly-loamy Moist Circumalkaline White Spruce-Poplar Forest,Riverine White Spruce-Poplar Forest,White Spruce-Balsam Poplar Forest,Riverine Gravelly-Loamy Forests,24,D,22,C,0,U,0,U,1,5,30,5,2,0,8,15,1,35,5,0,0,NA,NA,Jennifer S. Mitchell,Patricia F. Miller,Assume permafrost below 1 m due to low temperatures,"ABR Inc., Fairbanks, AK"
NOAT_T15_08_2005,20050731,Noatak National Preserve,T15,67.95823361,-162.2971975,Kelly River about 5 km N of Noatak River,76,10,314,lowland,0,Too flat to determine,Fbob,NA,"Fluvial, Terrace",Non-patterned,20,Upland,-9999,No,Moderately well-drained,Moist,-9999,-9999,No,-9999,-9999,7.8,7.6,40,7.8,40,b,-9999,N,13,13,Loamy,0,25,0,0,24,No,Yes,No,43,Pit,NA,NA,Fnows,NF,A,A,no class,Picea glauca-Salix lanata ssp. richardsonii-Dryas integrifolia,LLMBNF,picgla-empnig-rhytri-vacvit-hylspl,N,no,No,Yes,Yes,4,NA,NA,NA,NA,NA,35,D,3,NA,-9999,U,0,NA,0,0.1,6,62,1,0,3,33,1,35,2,0,0,NA,Data: fto,Jennifer S. Mitchell,Patricia F. Miller,"R/L physiography problem; assume some soil development, no photograph","ABR Inc., Fairbanks, AK"
NOAT_T15_09_2005,20050731,Noatak National Preserve,T15,67.95699938,-162.3021761,Kelly River about 5 km N of Noatak River,85,10,314,riverine,0,Too flat to determine,Fboa,NA,Interfluve or Flat Bank,Scour channels-ridges,0,Upland,-100,No,Somewhat excessively drained,Moist,-9999,-9999,No,-9999,-9999,6.5,6.3,80,6.5,80,c,-9999,Y,0,0,Gravelly,0,15,70,0,0,No,No,No,40,Pit,Eogt,NA,Fbop,BF,A,A,Populus balsamifera-Picea glauca-Salix alaxensis,Populus balsamifera-Picea glauca-Salix alaxensis,RGMCBF,popbal-shecan-popbal-salnip-ditfle-didym,Y,No,No,Yes,No,4,Riverine Poplar Forest,Riverine Gravelly-loamy Moist Circumalkaline Poplar Forest,Riverine Poplar Forest,Balsam Poplar Forest,Riverine Gravelly-Loamy Forests,0,NA,20,NA,0,C,0.1,C,0,5,30,1,0.1,0,3,12,1,15,-9999,35,0,NA,NA,Jennifer S. Mitchell,Patricia F. Miller,Mostly saplings less than 2 m tall; assume permafrost below 1 m due to low temperatures,"ABR Inc., Fairbanks, AK"
NOAT_T15_10_2005,20050731,Noatak National Preserve,T15,67.95753138,-162.3075121,Kelly River about 5 km N of Noatak River,84,10,314,riverine,0,Too flat to determine,Fboa,NA,Interfluve or Flat Bank,Non-patterned,-9999,Intermittently Flooded,-75,No,Well drained,Moist,-9999,-9999,Yes,-9999,-9999,6.5,6.3,110,6.5,110,c,-9999,Y,1,1,Loamy,0,8,0,0,24,No,Yes,No,40,Pit,Eogo,NA,Stow,TS,A,A,Salix alaxensis-Aster sibiricus-Artemesia tilesii,Salix alaxensis-Aster sibiricus,RLMCTS,salala-campol-hyplin-salmon-salnip,Y,No,No,Yes,No,4,Riverine Moist Willow Tall Shrub,Riverine Loamy Moist Alder or Willow Tall Shrub,Riverine Alder or Willow Tall Shrub,Alder or Willow Tall Shrub,Riverine Gravelly Barrens and Shrublands,0,NA,0,NA,5,C,0,NA,0,40,39,0,1,0,16,42,0,22,-9999,1,0,NA,NA,Jennifer S. Mitchell,Patricia F. Miller,Assume permafrost below 1 m,"ABR Inc., Fairbanks, AK"
NOAT_T17_01_2005,20050726,Noatak National Preserve,T17,68.00589834,-162.1481583,N end Lake Tagakvik,109,10,314,upland,0,Too flat to determine,Gmo,NA,Crest,"High-centered polygons, low-relief (and flat centered)",20,Saturated,-35,Yes,Somewhat poorly drained,Moist,-9999,-9999,Yes,-9999,-9999,4.1,5.1,130,4.1,130,a,35,Y,19,22,Loamy,7,-9999,-9999,0,-9999,Yes,Yes,No,35,Plug,Gtat,NA,Hgmt,TM,A,A,Eriophorum vaginatum-Ledum decumbens,Betula nana-Eriophorum vaginatum,UOMATM,sphag-erivag-vaculi-tomnit-betnan,Y,No,No,Yes,No,4,Upland Dwarf Birch-Tussock Shrub,Upland Organic-rich Moist Acidic Dwarf Birch-Tussock Shrub,Upland Dwarf Birch-Tussock Shrub,Dwarf Birch-Tussock Shrub,Upland Loamy Wet Tussock Shrublands,0,NA,0,NA,0,NA,0,NA,0,0,7,20,15,65,0,35,8,22,5,0.1,0,"""Litter alone"" does not include tussock litter",NA,Erik R. Pullman,Patricia F. Miller,NA,"ABR Inc., Fairbanks, AK"
NOAT_T17_02_2005,20050726,Noatak National Preserve,T17,68.00449501,-162.147665,N end Lake Tagakvik,111,10,314,upland,3,192,Gmo,NA,"Lower slopes, concave (water gathering, gullies)",Non-patterned,20,Saturated,-38,Yes,Somewhat poorly drained,Wet,22,22,Yes,-9999,-9999,5.7,6,60,5.7,60,c,38,Y,22,22,Loamy,13,35,0,0.1,-9999,Yes,Yes,No,38,Plug,Goht,NA,Slott,LS,A,A,Eriophorum vaginatum-Betula nana-Rubus chamaemorus,Betula nana-Eriophorum vaginatum,LOWCLS,betnan-erivag-vaculi-leddec-sphag,Y,No,No,Yes,No,4,Upland Dwarf Birch-Tussock Shrub,Upland Organic-rich Moist Acidic Dwarf Birch-Tussock Shrub,Upland Dwarf Birch-Tussock Shrub,Dwarf Birch-Tussock Shrub,Upland Loamy Wet Tussock Shrublands,0,NA,0,NA,0,NA,0,NA,0,0,40,3,17,40,0,15,5,35,15,0,0,Same,PH at last site may be low-problems with the meter on this transect,Erik R. Pullman,Patricia F. Miller,Changed cryoturbation to yes given presence of frost boils; leaving soil classified as Orthel (as opposed to Turbel) due to low abundance of frost boils,"ABR Inc., Fairbanks, AK"
NOAT_T17_03_2005,20050726,Noatak National Preserve,T17,68.00237501,-162.1439767,N end Lake Tagakvik,98,10,314,lacustrine,0,Too flat to determine,Ldnm,NA,"Basin, Kettle",Non-patterned,0,Intermittently Exposed,-45,Yes,Somewhat poorly drained,Moist,-9999,3,Yes,7.6,290,-9999,-9999,-9999,7.6,290,b,-9999,Y,2,2,Gravelly,-9999,5,0,0,2,No,Yes,No,130,Pit and plug,Goat,NA,Hgwsl,BP,A,A,Carex aquatilis-Menyanthes trifoliata,Carex aquatilis-Potentilla palustris,PGMBBP,scosco-caraqu-potpal-carex-potam,N,Texture,No,Yes,No,4,Lacustrine Wet Sedge Meadow,Lowland Circumacidic Sedge Fen,Lowland Sedge Fen,Sedge Fen,Lacustrine Organic-rich Wet Meadows,0,NA,0,NA,0,NA,0,NA,0,0,0,0,10,0,5,10,0,25,5,50,0,"Drying margin, most sedges heavily grazed and difficult to identify",Exposed pond bottom - vegetation is stranded aquatics,Erik R. Pullman,Patricia F. Miller,Assume permafrost within 1 m,"ABR Inc., Fairbanks, AK"
NOAT_T17_04_2005,20050726,Noatak National Preserve,T17,68.00219668,-162.1444,N end Lake Tagakvik,95,10,314,lacustrine,0,Too flat to determine,Wldim,NA,Water bodies,Water,-9999,NA,200,Yes,Flooded,Aquatic,-9999,-9999,Yes,8,60,-9999,-9999,-9999,8,60,b,-9999,N,10,-9999,NA,-9999,-9999,-9999,-9999,-9999,Unknown,No,No,-9999,NA,W,NA,Wf,OW,A,A,no class,water-Potamogeton sp.,PWABOW,potam-utrvul-myrspi,Y,No,No,Yes,No,3,Lowland Lake,Lowland Lake,Lowland Lake,Fresh Water,Water,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,1,0,0,5,-9999,0,100,NA,Crack in sediment suggest ice aggradation,Erik R. Pullman,Patricia F. Miller,NA,"ABR Inc., Fairbanks, AK"
NOAT_T17_05_2005,20050726,Noatak National Preserve,T17,68.00252501,-162.1422733,N end Lake Tagakvik,103,10,314,lowland,5,255,Gmo,NA,"Lower slopes, concave (water gathering, gullies)",Non-patterned,20,Saturated,-38,Yes,Somewhat poorly drained,Moist,22,38,Yes,-9999,-9999,6.7,7.3,50,6.7,50,c,38,Y,23,25,Loamy,8,38,0,0,-9999,Yes,Yes,No,38,Pit,Gtat,NA,Slow,LS,A,A,no class,Betula nana-Salix planifolia ssp. pulchra-Eriophorum angustifolium,LOMCLS,salpul-vaculi-sphag-vacvit-leddec,Y,No,No,Yes,No,4,Lowland Birch-Willow Low Shrub,Lowland Moist Dwarf Birch-Ericaceous-Willow Low Shrub,Lowland Birch-Ericaceous-Willow Low Shrub,Dwarf Birch-Ericaceous-Willow Low Shrub,Lowland Organic-rich Shrub and Forests,0,NA,0,NA,0,NA,0.1,U,0,5,45,10,7,20,5,15,2,15,3,0,0,Added cover of water and bare in office using photos as reference,NA,Erik R. Pullman,Patricia F. Miller,"Soil horizonation, boundary distinctness and topography were added in office based on photographs; soil structure grade changed from single-grained to weak for consistency with structure type and size","ABR Inc., Fairbanks, AK"
NOAT_T17_06_2005,20050726,Noatak National Preserve,T17,68.00124834,-162.1435767,N end Lake Tagakvik,94,10,314,lacustrine,0,Too flat to determine,Ldnm,NA,Wave Cut Bench (lakeshore or ocean),Non-patterned,5,Saturated,-26,Yes,Very poorly drained,Moist,-9999,18,Yes,7.3,120,-9999,-9999,-9999,7.3,120,c,72,Y,11,13,Loamy,0,55,0,0,-9999,No,Yes,No,72,Plug and probe,Goat,NA,Slow,SM,A,A,Outlier,Carex aquatilis-Potentilla palustris,PLMCSM,salpul-carsax-potpal-eriang-sphag,Y,No,No,Yes,No,4,Lacustrine Wet Sedge Meadow,Lowland Circumacidic Sedge Fen,Lowland Sedge Fen,Sedge Fen,Lacustrine Organic-rich Wet Meadows,0,NA,0,NA,0,NA,0,NA,0,0,30,0,25,0,7,5,0,87,38,0,0,NA,Check soil class,Erik R. Pullman,Patricia F. Miller,"Changed loess depth from 57 to 0 cm, lacustrine sediment; vegetation changed from Hgmss","ABR Inc., Fairbanks, AK"
NOAT_T17_07_2005,20050726,Noatak National Preserve,T17,68.00054883,-162.1427436,N end Lake Tagakvik,102,10,314,lacustrine,0,Too flat to determine,Ldnm,NA,Wave Cut Bench (lakeshore or ocean),Non-patterned,15,Saturated,-67,Yes,Somewhat poorly drained,Moist,-9999,23,Yes,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NA,67,Y,13,14,Loamy,0,41,-9999,0,-9999,No,Yes,No,68,Pit and plug,Goat,NA,Slow,LS,NA,NA,Salix planifolia ssp. pulchrasalpul-Betula nana-Carex aquatilis,Salix planifolia ssp. pulchra-Potentilla palustris,PLMXLS,salpul-aulpal-plesch-hylspl-polyt,Y,No,No,Yes,No,4,Lacustrine Willow Shrub,NA,NA,NA,Lacustrine Loamy Barrens Meadows and Shrublands,0,NA,0,NA,0,NA,0,NA,0,5,50,1,7,0,1,65,0.1,30,20,0,0,NA,Vegetation is slows,Erik R. Pullman,Patricia F. Miller,"Loess depth was 46 but changed to 0 cm, lacustrine sediment; dry year","ABR Inc., Fairbanks, AK"
NOAT_T17_08_2005,20050726,Noatak National Preserve,T17,67.99917164,-162.1436734,N end Lake Tagakvik,102,10,314,lacustrine,0,Too flat to determine,Ldnm,NA,Wave Cut Bench (lakeshore or ocean),Non-patterned,0,Saturated,-3,Yes,Very poorly drained,Wet,-9999,23,Yes,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NA,64,Y,20,20,Loamy,0,50,0,0,-9999,No,Yes,No,64,Plug and probe,Goht,NA,Hgwfs,SE,A,A,Outlier,Carex aquatilis-Potentilla palustris,PLWXGE,potpal-carsax-caraqu-scosco-eriang,Y,No,No,Yes,No,4,Lacustrine Wet Sedge Meadow,Lowland Circumacidic Sedge Fen,Lowland Sedge Fen,Sedge Fen,Lacustrine Organic-rich Wet Meadows,0,NA,0,NA,0,NA,0,NA,0,0,0,0,20,0,10,5,0,65,65,0,0,NA,Ph from collected samples,Erik R. Pullman,Patricia F. Miller,Loess depth was 44 but change to 0 because sediment is lacustrine,"ABR Inc., Fairbanks, AK"
NOAT_T17_09_2005,20050726,Noatak National Preserve,T17,68.00009732,-162.1403486,N end Lake Tagakvik,104,10,314,lowland,0,Too flat to determine,Ldim,NA,Wave Cut Bench (lakeshore or ocean),Non-patterned,20,Saturated,-19,Yes,Very poorly drained,Wet,-9999,30,Yes,7.5,150,-9999,-9999,-9999,7.5,150,b,66,Y,20,20,Loamy,0,27,0,0,-9999,No,Yes,No,66,Pit and plug,Goht,NA,Hgwsb,BM,A,A,Sphagnum sp.-Andromeda polifolia-Betula nana,Andromeda polifolia-Sphagnum sp.,LOWBBM,sphag-betnan-salova-vaculi-caraqu,N,Chemistry,No,Yes,No,4,Lowland Ericaceous Shrub Bog,Lowland Acidic Ericaceous Shrub Bog,Lowland Ericaceous Shrub Bog,Ericaceous Shrub Bog,Lowland Bogs and Fens,0,NA,0,NA,0,NA,0,NA,0,0,4,20,10,5,0.1,15,0,46,46,0,0,NA,Pit location probably represents min O thickness,Erik R. Pullman,Patricia F. Miller,"Dry year-water depth most likely is within 15 cm of surface for soils to be W; loess depth was 15 but changed to 0 cm, sediment lacustrine","ABR Inc., Fairbanks, AK"
